Datetime,Region,Energy Required (MU),Peak Demand (MW),Grid Frequency (Hz)
2023-12-10 11:00:00,Eastern Region,227.9,4114.7,49.97
2023-12-10 11:00:00,North-Eastern Region,233.19,4267.8,49.97
2023-12-10 12:00:00,Northern Region,462.64,8367.7,50.02
2023-12-10 12:00:00,Western Region,518.82,9477.0,50.01
2023-12-10 12:00:00,Southern Region,448.57,8170.2,49.99
2023-12-10 12:00:00,Eastern Region,229.35,4151.7,50.08
2023-12-10 12:00:00,North-Eastern Region,239.19,4331.2,49.98
2023-12-10 13:00:00,Northern Region,499.93,9102.6,49.98
2023-12-10 13:00:00,Western Region,550.79,10073.1,50.03
2023-12-10 13:00:00,Southern Region,487.97,8897.4,50.0
2023-12-10 13:00:00,Eastern Region,251.35,4536.1,50.01
2023-12-10 13:00:00,North-Eastern Region,229.15,4174.9,50.0
2023-12-10 14:00:00,Northern Region,495.68,9036.9,49.99
2023-12-10 14:00:00,Western Region,532.3,9721.3,49.96
2023-12-10 14:00:00,Southern Region,470.76,8596.8,50.05
2023-12-10 14:00:00,Eastern Region,250.44,4596.3,50.01
2023-12-10 14:00:00,North-Eastern Region,269.72,4893.6,50.01
2023-12-10 15:00:00,Northern Region,477.7,8728.1,50.0
2023-12-10 15:00:00,Western Region,523.64,9544.5,49.99
2023-12-10 15:00:00,Southern Region,509.8,9261.8,49.98
2023-12-10 15:00:00,Eastern Region,237.81,4329.3,50.04
2023-12-10 15:00:00,North-Eastern Region,218.35,4003.6,50.06
2023-12-10 16:00:00,Northern Region,456.97,8331.8,49.99
2023-12-10 16:00:00,Western Region,540.44,9801.7,49.93
2023-12-10 16:00:00,Southern Region,454.33,8267.7,49.97
2023-12-10 16:00:00,Eastern Region,253.67,4597.0,49.99
2023-12-10 16:00:00,North-Eastern Region,246.21,4510.6,50.06
2023-12-10 17:00:00,Northern Region,458.29,8321.0,50.0
2023-12-10 17:00:00,Western Region,507.52,9198.2,50.04
2023-12-10 17:00:00,Southern Region,464.71,8425.8,49.95
2023-12-10 17:00:00,Eastern Region,220.93,4015.6,49.98
2023-12-10 17:00:00,North-Eastern Region,234.06,4263.6,50.05
2023-12-10 18:00:00,Northern Region,434.76,7873.2,50.01
2023-12-10 18:00:00,Western Region,515.36,9333.0,49.99
2023-12-10 18:00:00,Southern Region,444.05,8111.6,49.96
2023-12-10 18:00:00,Eastern Region,216.15,3937.1,50.01
2023-12-10 18:00:00,North-Eastern Region,216.9,3959.2,50.0
2023-12-10 19:00:00,Northern Region,422.76,7668.4,50.02
2023-12-10 19:00:00,Western Region,467.45,8504.8,50.06
2023-12-10 19:00:00,Southern Region,410.94,7450.5,50.0
2023-12-10 19:00:00,Eastern Region,209.27,3844.6,49.96
2023-12-10 19:00:00,North-Eastern Region,227.98,4191.4,50.01
2023-12-10 20:00:00,Northern Region,423.84,7720.0,50.02
2023-12-10 20:00:00,Western Region,465.08,8432.6,50.0
2023-12-10 20:00:00,Southern Region,377.14,6842.9,49.97
2023-12-10 20:00:00,Eastern Region,219.07,3993.6,49.98
2023-12-10 20:00:00,North-Eastern Region,196.26,3572.2,49.98
2023-12-10 21:00:00,Northern Region,379.58,6906.6,49.97
2023-12-10 21:00:00,Western Region,409.95,7482.6,50.02
2023-12-10 21:00:00,Southern Region,381.24,6881.4,49.92
2023-12-10 21:00:00,Eastern Region,179.17,3266.1,50.03
2023-12-10 21:00:00,North-Eastern Region,193.47,3551.1,50.01
2023-12-10 22:00:00,Northern Region,349.47,6317.8,50.01
2023-12-10 22:00:00,Western Region,403.05,7364.2,49.98
2023-12-10 22:00:00,Southern Region,403.3,7326.3,49.98
2023-12-10 22:00:00,Eastern Region,178.97,3269.7,50.0
2023-12-10 22:00:00,North-Eastern Region,163.92,3001.2,50.0
2023-12-10 23:00:00,Northern Region,353.51,6418.6,49.86
2023-12-10 23:00:00,Western Region,393.98,7192.2,50.0
2023-12-10 23:00:00,Southern Region,363.01,6650.1,49.92
2023-12-10 23:00:00,Eastern Region,182.53,3276.6,50.0
2023-12-10 23:00:00,North-Eastern Region,186.28,3396.6,50.0
2023-12-11 00:00:00,Northern Region,290.36,5361.6,49.98
2023-12-11 00:00:00,Western Region,387.16,7062.7,49.96
2023-12-11 00:00:00,Southern Region,336.25,6155.4,49.96
2023-12-11 00:00:00,Eastern Region,164.9,2929.6,49.99
2023-12-11 00:00:00,North-Eastern Region,135.06,2422.8,50.07
2023-12-11 01:00:00,Northern Region,314.61,5761.4,50.02
2023-12-11 01:00:00,Western Region,334.84,6071.9,49.99
2023-12-11 01:00:00,Southern Region,301.35,5456.0,49.98
2023-12-11 01:00:00,Eastern Region,193.32,3511.5,50.07
2023-12-11 01:00:00,North-Eastern Region,131.71,2427.2,49.97
2023-12-11 02:00:00,Northern Region,324.65,5895.5,50.05
2023-12-11 02:00:00,Western Region,341.73,6244.0,50.02
2023-12-11 02:00:00,Southern Region,315.69,5704.9,50.0
2023-12-11 02:00:00,Eastern Region,163.82,3000.4,49.95
2023-12-11 02:00:00,North-Eastern Region,165.66,2953.1,49.99
2023-12-11 03:00:00,Northern Region,316.84,5700.4,49.98
2023-12-11 03:00:00,Western Region,337.33,6134.2,49.99
2023-12-11 03:00:00,Southern Region,333.17,6109.3,49.96
2023-12-11 03:00:00,Eastern Region,151.71,2788.4,50.01
2023-12-11 03:00:00,North-Eastern Region,180.87,3253.2,50.06
2023-12-11 04:00:00,Northern Region,330.08,5945.1,49.96
2023-12-11 04:00:00,Western Region,345.79,6310.5,49.97
2023-12-11 04:00:00,Southern Region,336.09,6116.8,50.09
2023-12-11 04:00:00,Eastern Region,178.21,3272.3,49.96
2023-12-11 04:00:00,North-Eastern Region,142.76,2624.6,50.02
2023-12-11 05:00:00,Northern Region,313.84,5720.3,50.0
2023-12-11 05:00:00,Western Region,378.05,6829.7,49.99
2023-12-11 05:00:00,Southern Region,323.9,5881.5,49.99
2023-12-11 05:00:00,Eastern Region,154.34,2758.3,50.02
2023-12-11 05:00:00,North-Eastern Region,153.78,2806.7,50.01
2023-12-11 06:00:00,Northern Region,359.09,6478.1,50.0
2023-12-11 06:00:00,Western Region,382.5,6955.5,50.01
2023-12-11 06:00:00,Southern Region,352.6,6480.0,49.97
2023-12-11 06:00:00,Eastern Region,187.52,3421.9,50.02
2023-12-11 06:00:00,North-Eastern Region,167.47,3074.8,50.04
2023-12-11 07:00:00,Northern Region,345.34,6300.4,49.99
2023-12-11 07:00:00,Western Region,452.84,8272.0,50.0
2023-12-11 07:00:00,Southern Region,387.03,7032.1,50.01
2023-12-11 07:00:00,Eastern Region,193.48,3510.3,49.95
2023-12-11 07:00:00,North-Eastern Region,183.87,3353.4,50.01
2023-12-11 08:00:00,Northern Region,392.14,7143.0,50.01
2023-12-11 08:00:00,Western Region,443.61,8102.9,49.98
2023-12-11 08:00:00,Southern Region,393.48,7181.1,49.97
2023-12-11 08:00:00,Eastern Region,198.26,3597.4,50.02
2023-12-11 08:00:00,North-Eastern Region,193.58,3502.0,50.03
2023-12-11 09:00:00,Northern Region,442.45,8056.9,50.05
2023-12-11 09:00:00,Western Region,486.99,8864.5,49.94
2023-12-11 09:00:00,Southern Region,413.47,7503.3,50.02
2023-12-11 09:00:00,Eastern Region,227.8,4203.9,49.98
2023-12-11 09:00:00,North-Eastern Region,199.05,3568.7,49.97
2023-12-11 10:00:00,Northern Region,443.89,8037.7,50.01
2023-12-11 10:00:00,Western Region,514.14,9391.5,50.01
2023-12-11 10:00:00,Southern Region,446.06,8109.7,50.0
2023-12-11 10:00:00,Eastern Region,221.42,4017.1,49.96
2023-12-11 10:00:00,North-Eastern Region,244.52,4482.9,50.01
2023-12-11 11:00:00,Northern Region,433.73,7911.4,50.03
2023-12-11 11:00:00,Western Region,490.69,8890.6,50.0
2023-12-11 11:00:00,Southern Region,444.36,8078.4,49.98
2023-12-11 11:00:00,Eastern Region,213.86,3930.8,50.0
2023-12-11 11:00:00,North-Eastern Region,261.36,4822.5,50.05
2023-12-11 12:00:00,Northern Region,470.2,8525.1,50.05
2023-12-11 12:00:00,Western Region,519.29,9443.3,49.97
2023-12-11 12:00:00,Southern Region,483.73,8815.7,49.96
2023-12-11 12:00:00,Eastern Region,254.83,4681.2,49.96
2023-12-11 12:00:00,North-Eastern Region,230.87,4183.7,50.02
2023-12-11 13:00:00,Northern Region,502.34,9174.4,49.99
2023-12-11 13:00:00,Western Region,532.38,9727.9,49.93
2023-12-11 13:00:00,Southern Region,477.46,8711.6,50.02
2023-12-11 13:00:00,Eastern Region,250.62,4586.8,49.93
2023-12-11 13:00:00,North-Eastern Region,267.34,4765.4,49.97
2023-12-11 14:00:00,Northern Region,446.13,8153.5,49.96
2023-12-11 14:00:00,Western Region,554.82,10128.0,49.93
2023-12-11 14:00:00,Southern Region,468.81,8519.7,50.03
2023-12-11 14:00:00,Eastern Region,246.03,4531.5,50.01
2023-12-11 14:00:00,North-Eastern Region,239.99,4342.8,50.0
2023-12-11 15:00:00,Northern Region,451.32,8179.2,49.93
2023-12-11 15:00:00,Western Region,524.78,9572.3,50.01
2023-12-11 15:00:00,Southern Region,464.08,8425.8,49.94
2023-12-11 15:00:00,Eastern Region,263.24,4807.2,50.02
2023-12-11 15:00:00,North-Eastern Region,250.04,4586.4,50.01
2023-12-11 16:00:00,Northern Region,465.32,8435.0,50.01
2023-12-11 16:00:00,Western Region,536.58,9788.3,50.02
2023-12-11 16:00:00,Southern Region,462.16,8420.2,50.05
2023-12-11 16:00:00,Eastern Region,225.13,4069.8,49.99
2023-12-11 16:00:00,North-Eastern Region,254.62,4619.6,49.97
2023-12-11 17:00:00,Northern Region,442.47,8059.3,49.96
2023-12-11 17:00:00,Western Region,523.48,9514.3,49.97
2023-12-11 17:00:00,Southern Region,441.57,8047.4,49.93
2023-12-11 17:00:00,Eastern Region,250.99,4572.5,49.93
2023-12-11 17:00:00,North-Eastern Region,246.87,4497.4,50.04
2023-12-11 18:00:00,Northern Region,436.72,7944.6,50.01
2023-12-11 18:00:00,Western Region,492.01,8984.9,49.98
2023-12-11 18:00:00,Southern Region,458.59,8355.5,49.99
2023-12-11 18:00:00,Eastern Region,206.64,3746.8,49.98
2023-12-11 18:00:00,North-Eastern Region,227.44,4153.8,49.99
2023-12-11 19:00:00,Northern Region,418.25,7567.5,50.02
2023-12-11 19:00:00,Western Region,473.9,8584.6,50.0
2023-12-11 19:00:00,Southern Region,406.79,7415.2,50.02
2023-12-11 19:00:00,Eastern Region,226.53,4172.0,50.06
2023-12-11 19:00:00,North-Eastern Region,224.13,4036.7,50.04
2023-12-11 20:00:00,Northern Region,412.82,7482.4,50.04
2023-12-11 20:00:00,Western Region,438.97,7975.4,50.0
2023-12-11 20:00:00,Southern Region,430.94,7871.3,50.02
2023-12-11 20:00:00,Eastern Region,178.67,3283.7,50.07
2023-12-11 20:00:00,North-Eastern Region,208.43,3812.3,50.01
2023-12-11 21:00:00,Northern Region,360.54,6598.6,50.03
2023-12-11 21:00:00,Western Region,435.98,7926.9,50.02
2023-12-11 21:00:00,Southern Region,387.64,7036.9,50.04
2023-12-11 21:00:00,Eastern Region,215.9,3954.1,50.09
2023-12-11 21:00:00,North-Eastern Region,208.79,3797.5,50.08
2023-12-11 22:00:00,Northern Region,401.94,7292.9,49.93
2023-12-11 22:00:00,Western Region,407.25,7406.5,50.01
2023-12-11 22:00:00,Southern Region,372.29,6751.5,49.96
2023-12-11 22:00:00,Eastern Region,178.09,3272.8,49.98
2023-12-11 22:00:00,North-Eastern Region,174.11,3159.5,49.99
2023-12-11 23:00:00,Northern Region,330.63,6055.2,50.02
2023-12-11 23:00:00,Western Region,400.32,7306.9,50.05
2023-12-11 23:00:00,Southern Region,339.31,6179.7,49.98
2023-12-11 23:00:00,Eastern Region,154.37,2851.4,50.0
2023-12-11 23:00:00,North-Eastern Region,149.2,2714.3,49.97
2023-12-12 00:00:00,Northern Region,323.86,5880.8,50.0
2023-12-12 00:00:00,Western Region,378.92,6898.7,50.03
2023-12-12 00:00:00,Southern Region,323.87,5908.4,50.08
2023-12-12 00:00:00,Eastern Region,169.05,3062.2,49.97
2023-12-12 00:00:00,North-Eastern Region,177.84,3245.2,50.04
2023-12-12 01:00:00,Northern Region,304.26,5527.3,50.03
2023-12-12 01:00:00,Western Region,348.19,6334.0,49.96
2023-12-12 01:00:00,Southern Region,325.58,5932.7,49.98
2023-12-12 01:00:00,Eastern Region,166.24,3056.6,50.0
2023-12-12 01:00:00,North-Eastern Region,140.16,2558.1,50.03
2023-12-12 02:00:00,Northern Region,300.46,5441.2,50.04
2023-12-12 02:00:00,Western Region,377.93,6858.4,49.98
2023-12-12 02:00:00,Southern Region,330.93,6041.0,50.04
2023-12-12 02:00:00,Eastern Region,147.73,2665.2,50.04
2023-12-12 02:00:00,North-Eastern Region,155.58,2839.3,50.02
2023-12-12 03:00:00,Northern Region,323.59,5883.7,50.03
2023-12-12 03:00:00,Western Region,381.56,6940.8,49.94
2023-12-12 03:00:00,Southern Region,351.73,6389.4,49.97
2023-12-12 03:00:00,Eastern Region,159.51,2888.1,49.92
2023-12-12 03:00:00,North-Eastern Region,137.54,2462.5,50.03
2023-12-12 04:00:00,Northern Region,324.95,5937.7,49.94
2023-12-12 04:00:00,Western Region,372.93,6806.8,50.01
2023-12-12 04:00:00,Southern Region,325.02,5889.3,49.96
2023-12-12 04:00:00,Eastern Region,165.64,3004.0,50.06
2023-12-12 04:00:00,North-Eastern Region,152.06,2730.9,49.99
2023-12-12 05:00:00,Northern Region,358.63,6515.1,50.05
2023-12-12 05:00:00,Western Region,372.77,6767.7,50.08
2023-12-12 05:00:00,Southern Region,339.51,6193.2,50.0
2023-12-12 05:00:00,Eastern Region,162.29,2946.4,49.98
2023-12-12 05:00:00,North-Eastern Region,165.83,3006.6,49.98
2023-12-12 06:00:00,Northern Region,338.86,6135.8,49.97
2023-12-12 06:00:00,Western Region,402.34,7312.1,49.94
2023-12-12 06:00:00,Southern Region,361.31,6537.8,50.05
2023-12-12 06:00:00,Eastern Region,204.9,3731.6,49.97
2023-12-12 06:00:00,North-Eastern Region,180.63,3289.0,50.03
2023-12-12 07:00:00,Northern Region,394.39,7170.3,49.99
2023-12-12 07:00:00,Western Region,439.19,8000.3,49.99
2023-12-12 07:00:00,Southern Region,369.02,6748.5,49.99
2023-12-12 07:00:00,Eastern Region,182.97,3304.2,50.06
2023-12-12 07:00:00,North-Eastern Region,169.29,3117.5,49.95
2023-12-12 08:00:00,Northern Region,405.33,7340.4,49.97
2023-12-12 08:00:00,Western Region,442.72,8052.4,49.96
2023-12-12 08:00:00,Southern Region,399.7,7350.6,50.04
2023-12-12 08:00:00,Eastern Region,189.84,3421.8,49.95
2023-12-12 08:00:00,North-Eastern Region,207.33,3738.9,49.97
2023-12-12 09:00:00,Northern Region,398.12,7171.2,50.0
2023-12-12 09:00:00,Western Region,489.06,8869.0,50.0
2023-12-12 09:00:00,Southern Region,433.94,7924.3,50.03
2023-12-12 09:00:00,Eastern Region,196.05,3583.5,50.04
2023-12-12 09:00:00,North-Eastern Region,197.16,3571.6,49.98
2023-12-12 10:00:00,Northern Region,422.73,7637.5,50.05
2023-12-12 10:00:00,Western Region,501.66,9127.5,50.05
2023-12-12 10:00:00,Southern Region,440.51,7971.8,50.07
2023-12-12 10:00:00,Eastern Region,228.23,4202.2,49.95
2023-12-12 10:00:00,North-Eastern Region,191.4,3442.8,50.05
2023-12-12 11:00:00,Northern Region,470.34,8539.9,49.97
2023-12-12 11:00:00,Western Region,549.6,10039.3,49.96
2023-12-12 11:00:00,Southern Region,449.16,8206.7,50.01
2023-12-12 11:00:00,Eastern Region,229.87,4188.1,50.01
2023-12-12 11:00:00,North-Eastern Region,252.1,4598.3,50.04
2023-12-12 12:00:00,Northern Region,445.08,8096.8,49.97
2023-12-12 12:00:00,Western Region,549.22,10024.1,50.0
2023-12-12 12:00:00,Southern Region,474.5,8641.6,50.03
2023-12-12 12:00:00,Eastern Region,231.72,4237.2,50.0
2023-12-12 12:00:00,North-Eastern Region,243.88,4460.8,50.0
2023-12-12 13:00:00,Northern Region,472.76,8621.8,49.96
2023-12-12 13:00:00,Western Region,529.47,9657.3,50.01
2023-12-12 13:00:00,Southern Region,456.1,8322.3,50.05
2023-12-12 13:00:00,Eastern Region,240.36,4402.6,49.98
2023-12-12 13:00:00,North-Eastern Region,235.8,4317.9,50.02
2023-12-12 14:00:00,Northern Region,464.51,8430.2,49.96
2023-12-12 14:00:00,Western Region,538.73,9822.6,49.97
2023-12-12 14:00:00,Southern Region,491.48,8946.9,49.97
2023-12-12 14:00:00,Eastern Region,241.71,4396.9,49.99
2023-12-12 14:00:00,North-Eastern Region,260.44,4738.3,49.96
2023-12-12 15:00:00,Northern Region,488.74,8912.1,49.99
2023-12-12 15:00:00,Western Region,518.44,9414.7,50.06
2023-12-12 15:00:00,Southern Region,492.44,8996.9,50.01
2023-12-12 15:00:00,Eastern Region,209.98,3768.6,50.02
2023-12-12 15:00:00,North-Eastern Region,243.96,4434.6,49.99
2023-12-12 16:00:00,Northern Region,457.84,8338.7,49.99
2023-12-12 16:00:00,Western Region,534.71,9729.2,50.02
2023-12-12 16:00:00,Southern Region,463.5,8441.4,49.95
2023-12-12 16:00:00,Eastern Region,229.12,4207.9,50.03
2023-12-12 16:00:00,North-Eastern Region,233.28,4241.2,49.95
2023-12-12 17:00:00,Northern Region,456.41,8297.2,49.96
2023-12-12 17:00:00,Western Region,519.09,9462.9,50.04
2023-12-12 17:00:00,Southern Region,455.0,8291.8,49.97
2023-12-12 17:00:00,Eastern Region,230.69,4175.5,49.98
2023-12-12 17:00:00,North-Eastern Region,206.77,3819.3,49.95
2023-12-12 18:00:00,Northern Region,414.13,7583.5,50.0
2023-12-12 18:00:00,Western Region,505.89,9183.2,49.97
2023-12-12 18:00:00,Southern Region,433.7,7891.4,49.94
2023-12-12 18:00:00,Eastern Region,231.73,4245.2,50.08
2023-12-12 18:00:00,North-Eastern Region,214.19,3898.0,50.08
2023-12-12 19:00:00,Northern Region,408.15,7451.8,49.97
2023-12-12 19:00:00,Western Region,471.38,8574.4,50.03
2023-12-12 19:00:00,Southern Region,428.91,7864.8,49.99
2023-12-12 19:00:00,Eastern Region,211.28,3842.3,50.08
2023-12-12 19:00:00,North-Eastern Region,216.83,3922.0,50.05
2023-12-12 20:00:00,Northern Region,401.67,7257.8,50.01
2023-12-12 20:00:00,Western Region,461.49,8440.2,50.0
2023-12-12 20:00:00,Southern Region,381.4,6971.5,49.94
2023-12-12 20:00:00,Eastern Region,211.37,3854.9,49.97
2023-12-12 20:00:00,North-Eastern Region,196.53,3645.0,49.97
2023-12-12 21:00:00,Northern Region,390.16,7064.7,49.99
2023-12-12 21:00:00,Western Region,419.99,7710.9,50.03
2023-12-12 21:00:00,Southern Region,352.67,6441.0,50.03
2023-12-12 21:00:00,Eastern Region,183.57,3336.6,50.0
2023-12-12 21:00:00,North-Eastern Region,183.65,3377.5,49.92
2023-12-12 22:00:00,Northern Region,340.11,6262.5,50.01
2023-12-12 22:00:00,Western Region,378.24,6853.3,50.02
2023-12-12 22:00:00,Southern Region,365.64,6692.3,50.04
2023-12-12 22:00:00,Eastern Region,208.46,3779.5,50.07
2023-12-12 22:00:00,North-Eastern Region,174.23,3221.0,50.02
2023-12-12 23:00:00,Northern Region,333.45,6074.9,50.03
2023-12-12 23:00:00,Western Region,393.93,7168.5,50.03
2023-12-12 23:00:00,Southern Region,354.42,6466.9,49.93
2023-12-12 23:00:00,Eastern Region,186.73,3370.9,49.96
2023-12-12 23:00:00,North-Eastern Region,158.95,2872.8,49.97
2023-12-13 00:00:00,Northern Region,353.84,6421.4,50.06
2023-12-13 00:00:00,Western Region,356.7,6445.3,49.97
2023-12-13 00:00:00,Southern Region,310.46,5672.3,49.99
2023-12-13 00:00:00,Eastern Region,166.26,3044.2,49.92
2023-12-13 00:00:00,North-Eastern Region,198.18,3612.3,49.93
2023-12-13 01:00:00,Northern Region,318.6,5829.1,50.01
2023-12-13 01:00:00,Western Region,388.09,7072.8,49.97
2023-12-13 01:00:00,Southern Region,321.39,5883.2,50.0
2023-12-13 01:00:00,Eastern Region,139.58,2490.0,49.98
2023-12-13 01:00:00,North-Eastern Region,138.98,2525.6,49.99
2023-12-13 02:00:00,Northern Region,334.63,6112.3,50.03
2023-12-13 02:00:00,Western Region,357.66,6505.4,50.03
2023-12-13 02:00:00,Southern Region,308.0,5567.3,50.03
2023-12-13 02:00:00,Eastern Region,156.42,2897.1,49.97
2023-12-13 02:00:00,North-Eastern Region,145.93,2662.8,49.98
2023-12-13 03:00:00,Northern Region,311.99,5653.9,50.06
2023-12-13 03:00:00,Western Region,371.43,6793.6,50.01
2023-12-13 03:00:00,Southern Region,309.49,5677.1,50.0
2023-12-13 03:00:00,Eastern Region,165.06,3050.9,50.09
2023-12-13 03:00:00,North-Eastern Region,160.74,2888.6,50.08
2023-12-13 04:00:00,Northern Region,309.73,5643.9,50.04
2023-12-13 04:00:00,Western Region,350.04,6403.9,49.99
2023-12-13 04:00:00,Southern Region,326.41,5992.7,49.97
2023-12-13 04:00:00,Eastern Region,163.98,2977.1,49.96
2023-12-13 04:00:00,North-Eastern Region,149.13,2693.6,50.01
2023-12-13 05:00:00,Northern Region,367.27,6696.7,49.99
2023-12-13 05:00:00,Western Region,342.86,6263.0,49.92
2023-12-13 05:00:00,Southern Region,336.68,6164.5,50.03
2023-12-13 05:00:00,Eastern Region,191.1,3533.9,49.99
2023-12-13 05:00:00,North-Eastern Region,163.87,2989.3,49.96
2023-12-13 06:00:00,Northern Region,375.55,6792.4,50.0
2023-12-13 06:00:00,Western Region,389.0,7108.0,50.03
2023-12-13 06:00:00,Southern Region,365.74,6654.1,50.01
2023-12-13 06:00:00,Eastern Region,182.79,3319.2,49.97
2023-12-13 06:00:00,North-Eastern Region,210.61,3823.6,50.01
2023-12-13 07:00:00,Northern Region,373.62,6740.7,50.02
2023-12-13 07:00:00,Western Region,414.74,7546.1,49.94
2023-12-13 07:00:00,Southern Region,387.18,7026.6,50.0
2023-12-13 07:00:00,Eastern Region,233.35,4289.9,49.95
2023-12-13 07:00:00,North-Eastern Region,198.38,3580.7,50.0
2023-12-13 08:00:00,Northern Region,398.59,7304.1,49.98
2023-12-13 08:00:00,Western Region,463.07,8382.6,49.99
2023-12-13 08:00:00,Southern Region,385.44,7030.3,49.97
2023-12-13 08:00:00,Eastern Region,201.61,3644.1,49.99
2023-12-13 08:00:00,North-Eastern Region,194.66,3591.1,50.01
2023-12-13 09:00:00,Northern Region,417.27,7648.1,50.03
2023-12-13 09:00:00,Western Region,460.76,8413.6,49.96
2023-12-13 09:00:00,Southern Region,405.52,7370.4,50.06
2023-12-13 09:00:00,Eastern Region,216.46,3956.6,50.03
2023-12-13 09:00:00,North-Eastern Region,216.59,3905.2,49.99
2023-12-13 10:00:00,Northern Region,406.86,7410.3,50.01
2023-12-13 10:00:00,Western Region,520.9,9473.9,49.92
2023-12-13 10:00:00,Southern Region,451.36,8216.6,49.99
2023-12-13 10:00:00,Eastern Region,222.84,4029.7,50.08
2023-12-13 10:00:00,North-Eastern Region,232.07,4203.8,49.95
2023-12-13 11:00:00,Northern Region,453.74,8263.4,49.99
2023-12-13 11:00:00,Western Region,550.15,9937.1,50.02
2023-12-13 11:00:00,Southern Region,453.26,8324.5,49.99
2023-12-13 11:00:00,Eastern Region,244.72,4431.0,49.93
2023-12-13 11:00:00,North-Eastern Region,244.69,4448.4,50.01
2023-12-13 12:00:00,Northern Region,462.03,8509.6,50.02
2023-12-13 12:00:00,Western Region,532.81,9751.8,50.01
2023-12-13 12:00:00,Southern Region,485.82,8819.4,49.96
2023-12-13 12:00:00,Eastern Region,246.17,4456.3,49.96
2023-12-13 12:00:00,North-Eastern Region,244.66,4424.4,49.91
2023-12-13 13:00:00,Northern Region,487.3,8873.1,49.98
2023-12-13 13:00:00,Western Region,547.83,9976.3,49.97
2023-12-13 13:00:00,Southern Region,498.75,9065.0,49.97
